Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
15/06/2023 20:00,Great Britain,Great Britain,GB,234.6,315.31,40.14,19.94,bmreports.com,FALSE,
15/06/2023 21:00,Great Britain,Great Britain,GB,231.96,312.94,39.92,18.95,bmreports.com,FALSE,
15/06/2023 22:00,Great Britain,Great Britain,GB,231.96,314.43,39.22,19.52,bmreports.com,FALSE,
15/06/2023 23:00,Great Britain,Great Britain,GB,232.95,316.34,38.85,19.24,bmreports.com,FALSE,
16/06/2023 00:00,Great Britain,Great Britain,GB,244.15,331.09,35.74,17.52,bmreports.com,FALSE,
16/06/2023 01:00,Great Britain,Great Britain,GB,243.08,331.75,35.02,16.74,bmreports.com,FALSE,
16/06/2023 02:00,Great Britain,Great Britain,GB,247.11,336.94,33.93,15.43,bmreports.com,FALSE,
16/06/2023 03:00,Great Britain,Great Britain,GB,248.13,338.17,33.62,14.6,bmreports.com,FALSE,
16/06/2023 04:00,Great Britain,Great Britain,GB,251.84,341.53,33.86,16.11,bmreports.com,FALSE,
16/06/2023 05:00,Great Britain,Great Britain,GB,226.5,307.49,41.57,20.58,bmreports.com,FALSE,
16/06/2023 06:00,Great Britain,Great Britain,GB,214.97,293.19,44.84,23.87,bmreports.com,FALSE,
16/06/2023 07:00,Great Britain,Great Britain,GB,194.28,268.46,50.01,29.55,bmreports.com,FALSE,
16/06/2023 08:00,Great Britain,Great Britain,GB,181.62,254.12,53.01,34,bmreports.com,FALSE,
16/06/2023 09:00,Great Britain,Great Britain,GB,162.47,231.44,57.61,38.9,bmreports.com,FALSE,
16/06/2023 10:00,Great Britain,Great Britain,GB,151.59,218.29,60.53,42.47,bmreports.com,FALSE,
16/06/2023 11:00,Great Britain,Great Britain,GB,145.99,211.46,61.95,43.79,bmreports.com,FALSE,
16/06/2023 12:00,Great Britain,Great Britain,GB,150.95,217.47,60.65,43.04,bmreports.com,FALSE,
16/06/2023 13:00,Great Britain,Great Britain,GB,154.37,221.18,59.87,41.96,bmreports.com,FALSE,
16/06/2023 14:00,Great Britain,Great Britain,GB,161.91,229.74,57.88,39.82,bmreports.com,FALSE,
16/06/2023 15:00,Great Britain,Great Britain,GB,177.98,249.42,53.63,35.17,bmreports.com,FALSE,
16/06/2023 16:00,Great Britain,Great Britain,GB,196.2,270.62,49.31,31.08,bmreports.com,FALSE,
16/06/2023 17:00,Great Britain,Great Britain,GB,210.1,286.06,46.04,26.06,bmreports.com,FALSE,
16/06/2023 18:00,Great Britain,Great Britain,GB,223.8,300.86,43.53,22.62,bmreports.com,FALSE,
16/06/2023 19:00,Great Britain,Great Britain,GB,233.88,314.05,40.53,19.34,bmreports.com,FALSE,
16/06/2023 20:00,Great Britain,Great Britain,GB,239.78,320.97,39.19,18.43,bmreports.com,FALSE,
16/06/2023 21:00,Great Britain,Great Britain,GB,236.28,317.14,39.9,19.02,bmreports.com,FALSE,
16/06/2023 22:00,Great Britain,Great Britain,GB,238.71,322.73,38.01,18.63,bmreports.com,FALSE,
16/06/2023 23:00,Great Britain,Great Britain,GB,238.93,326.13,36.23,16.34,bmreports.com,FALSE,
17/06/2023 00:00,Great Britain,Great Britain,GB,233.77,319.88,37.59,16.1,bmreports.com,FALSE,
17/06/2023 01:00,Great Britain,Great Britain,GB,234.63,320.76,37.56,15.45,bmreports.com,FALSE,
17/06/2023 02:00,Great Britain,Great Britain,GB,225.84,309.73,39.75,15.65,bmreports.com,FALSE,
17/06/2023 03:00,Great Britain,Great Britain,GB,231.99,317.91,38.1,14.8,bmreports.com,FALSE,
17/06/2023 04:00,Great Britain,Great Britain,GB,228.61,313.76,39.01,15.66,bmreports.com,FALSE,
17/06/2023 05:00,Great Britain,Great Britain,GB,212.5,293.46,43.44,20.5,bmreports.com,FALSE,
17/06/2023 06:00,Great Britain,Great Britain,GB,195.07,270.93,48.55,24.58,bmreports.com,FALSE,
17/06/2023 07:00,Great Britain,Great Britain,GB,175.11,246.11,53.68,29.61,bmreports.com,FALSE,
17/06/2023 08:00,Great Britain,Great Britain,GB,153.38,219.46,59.37,35.44,bmreports.com,FALSE,
17/06/2023 09:00,Great Britain,Great Britain,GB,140.61,204.03,62.71,39.36,bmreports.com,FALSE,
17/06/2023 10:00,Great Britain,Great Britain,GB,129.98,191.08,65.71,42.7,bmreports.com,FALSE,
17/06/2023 11:00,Great Britain,Great Britain,GB,123.2,182.89,67.52,44.71,bmreports.com,FALSE,
17/06/2023 12:00,Great Britain,Great Britain,GB,114.86,172.25,69.82,45.81,bmreports.com,FALSE,
17/06/2023 13:00,Great Britain,Great Britain,GB,105.81,160.8,72.2,47.57,bmreports.com,FALSE,
17/06/2023 14:00,Great Britain,Great Britain,GB,115.48,172.36,69.54,45.06,bmreports.com,FALSE,
17/06/2023 15:00,Great Britain,Great Britain,GB,147.34,212.04,60.82,38.76,bmreports.com,FALSE,
17/06/2023 16:00,Great Britain,Great Britain,GB,174.02,244.66,53.9,33.87,bmreports.com,FALSE,
17/06/2023 17:00,Great Britain,Great Britain,GB,192.84,265.7,49.99,29.37,bmreports.com,FALSE,
17/06/2023 18:00,Great Britain,Great Britain,GB,209.31,285.18,46.36,25.59,bmreports.com,FALSE,
17/06/2023 19:00,Great Britain,Great Britain,GB,215.06,292.21,44.52,23.66,bmreports.com,FALSE,
17/06/2023 20:00,Great Britain,Great Britain,GB,216.55,293.79,44.2,24.07,bmreports.com,FALSE,
17/06/2023 21:00,Great Britain,Great Britain,GB,208.66,284.87,45.58,25.15,bmreports.com,FALSE,
17/06/2023 22:00,Great Britain,Great Britain,GB,209.77,287.29,45.07,25.58,bmreports.com,FALSE,
17/06/2023 23:00,Great Britain,Great Britain,GB,198.44,275.17,46.83,26.42,bmreports.com,FALSE,
18/06/2023 00:00,Great Britain,Great Britain,GB,189.34,263.63,49.3,26.61,bmreports.com,FALSE,
18/06/2023 01:00,Great Britain,Great Britain,GB,172.78,242.45,53.93,29.05,bmreports.com,FALSE,
18/06/2023 02:00,Great Britain,Great Britain,GB,166,233.33,55.85,28.68,bmreports.com,FALSE,
18/06/2023 03:00,Great Britain,Great Britain,GB,173.75,243.41,53.85,27.82,bmreports.com,FALSE,
18/06/2023 04:00,Great Britain,Great Britain,GB,175.79,246.06,53.44,27.02,bmreports.com,FALSE,
18/06/2023 05:00,Great Britain,Great Britain,GB,166.46,234.89,55.85,30.31,bmreports.com,FALSE,
18/06/2023 06:00,Great Britain,Great Britain,GB,132.42,191.95,64.85,37.64,bmreports.com,FALSE,
18/06/2023 07:00,Great Britain,Great Britain,GB,97.77,147.71,74.29,45.47,bmreports.com,FALSE,
18/06/2023 08:00,Great Britain,Great Britain,GB,101.07,152.85,73.43,46.88,bmreports.com,FALSE,
18/06/2023 09:00,Great Britain,Great Britain,GB,94.24,145.23,75.37,50.98,bmreports.com,FALSE,
18/06/2023 10:00,Great Britain,Great Britain,GB,91.19,141.67,76.23,53.49,bmreports.com,FALSE,
18/06/2023 11:00,Great Britain,Great Britain,GB,102.3,155.35,73.14,50.34,bmreports.com,FALSE,
18/06/2023 12:00,Great Britain,Great Britain,GB,112.67,166.78,70.65,47.14,bmreports.com,FALSE,
18/06/2023 13:00,Great Britain,Great Britain,GB,111.22,164.9,71.02,46.53,bmreports.com,FALSE,
18/06/2023 14:00,Great Britain,Great Britain,GB,119.52,174.2,68.49,44.07,bmreports.com,FALSE,
18/06/2023 15:00,Great Britain,Great Britain,GB,138.05,196.65,63.46,40.94,bmreports.com,FALSE,
18/06/2023 16:00,Great Britain,Great Britain,GB,166.44,230.93,56.74,37.9,bmreports.com,FALSE,
18/06/2023 17:00,Great Britain,Great Britain,GB,179.16,246.26,53.73,36.68,bmreports.com,FALSE,
18/06/2023 18:00,Great Britain,Great Britain,GB,186.32,255.02,52.06,34.13,bmreports.com,FALSE,
18/06/2023 19:00,Great Britain,Great Britain,GB,200.64,273.17,48.27,30.85,bmreports.com,FALSE,
18/06/2023 20:00,Great Britain,Great Britain,GB,201.71,274.67,48.2,30.71,bmreports.com,FALSE,
18/06/2023 21:00,Great Britain,Great Britain,GB,204.65,278.58,47.52,29.99,bmreports.com,FALSE,
18/06/2023 22:00,Great Britain,Great Britain,GB,190.13,261.91,50.17,30.64,bmreports.com,FALSE,
18/06/2023 23:00,Great Britain,Great Britain,GB,176.71,246.48,52.83,31.09,bmreports.com,FALSE,
19/06/2023 00:00,Great Britain,Great Britain,GB,174.29,243.21,53.61,31.6,bmreports.com,FALSE,
19/06/2023 01:00,Great Britain,Great Britain,GB,168.95,236.31,55.09,33.74,bmreports.com,FALSE,
19/06/2023 02:00,Great Britain,Great Britain,GB,169.33,236.78,55.23,34.47,bmreports.com,FALSE,
19/06/2023 03:00,Great Britain,Great Britain,GB,165.68,232.19,56.25,37.7,bmreports.com,FALSE,
19/06/2023 04:00,Great Britain,Great Britain,GB,141.29,201.31,62.28,45.44,bmreports.com,FALSE,
19/06/2023 05:00,Great Britain,Great Britain,GB,153.7,216.89,59.08,44.68,bmreports.com,FALSE,
19/06/2023 06:00,Great Britain,Great Britain,GB,156.68,221.27,58.38,45.77,bmreports.com,FALSE,
19/06/2023 07:00,Great Britain,Great Britain,GB,150.65,214.39,59.92,47.78,bmreports.com,FALSE,
19/06/2023 08:00,Great Britain,Great Britain,GB,143.42,205.88,61.63,48.79,bmreports.com,FALSE,
19/06/2023 09:00,Great Britain,Great Britain,GB,142.36,205.4,62.13,50.35,bmreports.com,FALSE,
19/06/2023 10:00,Great Britain,Great Britain,GB,138.21,200.66,63.09,51.8,bmreports.com,FALSE,
19/06/2023 11:00,Great Britain,Great Britain,GB,134.08,195.4,64.24,53.17,bmreports.com,FALSE,
19/06/2023 12:00,Great Britain,Great Britain,GB,127.25,186.73,66.14,54.76,bmreports.com,FALSE,
19/06/2023 13:00,Great Britain,Great Britain,GB,122.69,180.92,67.4,55.39,bmreports.com,FALSE,
19/06/2023 14:00,Great Britain,Great Britain,GB,132.7,193.01,64.92,53.02,bmreports.com,FALSE,
19/06/2023 15:00,Great Britain,Great Britain,GB,161.12,227.09,58.06,46.52,bmreports.com,FALSE,
19/06/2023 16:00,Great Britain,Great Britain,GB,179.43,248.28,53.93,42.49,bmreports.com,FALSE,
19/06/2023 17:00,Great Britain,Great Britain,GB,194.11,265.47,50.6,38.44,bmreports.com,FALSE,
19/06/2023 18:00,Great Britain,Great Britain,GB,204.2,277.06,48.33,34.48,bmreports.com,FALSE,
19/06/2023 19:00,Great Britain,Great Britain,GB,217.85,293.49,45.1,31.12,bmreports.com,FALSE,
19/06/2023 20:00,Great Britain,Great Britain,GB,217.16,293.35,44.49,30.55,bmreports.com,FALSE,
19/06/2023 21:00,Great Britain,Great Britain,GB,202.16,276.31,47.06,32.39,bmreports.com,FALSE,
19/06/2023 22:00,Great Britain,Great Britain,GB,196.46,271.32,47.3,32.33,bmreports.com,FALSE,
19/06/2023 23:00,Great Britain,Great Britain,GB,205.04,282.31,45.08,29.55,bmreports.com,FALSE,
20/06/2023 00:00,Great Britain,Great Britain,GB,221.93,303.8,40.78,24.72,bmreports.com,FALSE,
20/06/2023 01:00,Great Britain,Great Britain,GB,224.65,307.64,39.84,23.45,bmreports.com,FALSE,
20/06/2023 02:00,Great Britain,Great Britain,GB,219.46,300.98,41.31,24.59,bmreports.com,FALSE,
20/06/2023 03:00,Great Britain,Great Britain,GB,224.63,307.65,39.94,22.94,bmreports.com,FALSE,
20/06/2023 04:00,Great Britain,Great Britain,GB,223.61,306.6,39.96,23.19,bmreports.com,FALSE,
20/06/2023 05:00,Great Britain,Great Britain,GB,204.67,282.08,45.18,27.5,bmreports.com,FALSE,
20/06/2023 06:00,Great Britain,Great Britain,GB,200.18,275.94,46.46,27.67,bmreports.com,FALSE,
20/06/2023 07:00,Great Britain,Great Britain,GB,188.11,260.26,50.03,32.46,bmreports.com,FALSE,
20/06/2023 08:00,Great Britain,Great Britain,GB,180.77,251.41,51.86,35.09,bmreports.com,FALSE,
20/06/2023 09:00,Great Britain,Great Britain,GB,169.38,237.93,54.84,38.87,bmreports.com,FALSE,
20/06/2023 10:00,Great Britain,Great Britain,GB,164,231.47,56.23,40.05,bmreports.com,FALSE,
20/06/2023 11:00,Great Britain,Great Britain,GB,161.48,228.08,56.93,42.24,bmreports.com,FALSE,
20/06/2023 12:00,Great Britain,Great Britain,GB,155.52,220.42,58.56,43.6,bmreports.com,FALSE,
20/06/2023 13:00,Great Britain,Great Britain,GB,158.86,223.75,57.99,43.96,bmreports.com,FALSE,
20/06/2023 14:00,Great Britain,Great Britain,GB,155.83,221.36,58.58,44.58,bmreports.com,FALSE,
20/06/2023 15:00,Great Britain,Great Britain,GB,159.41,224.39,58.19,44.16,bmreports.com,FALSE,
20/06/2023 16:00,Great Britain,Great Britain,GB,170.79,237.9,55.59,40.66,bmreports.com,FALSE,
20/06/2023 17:00,Great Britain,Great Britain,GB,195.17,267.93,49.64,34.22,bmreports.com,FALSE,
20/06/2023 18:00,Great Britain,Great Britain,GB,203.13,277.99,47.32,30.22,bmreports.com,FALSE,
20/06/2023 19:00,Great Britain,Great Britain,GB,221.3,300.16,42.9,25.92,bmreports.com,FALSE,
20/06/2023 20:00,Great Britain,Great Britain,GB,226.37,306.71,41.25,23.59,bmreports.com,FALSE,
20/06/2023 21:00,Great Britain,Great Britain,GB,219.58,298.9,42.68,26.14,bmreports.com,FALSE,
20/06/2023 22:00,Great Britain,Great Britain,GB,224.67,307.17,40.5,23.74,bmreports.com,FALSE,
20/06/2023 23:00,Great Britain,Great Britain,GB,227.41,311.08,39.56,23.31,bmreports.com,FALSE,
21/06/2023 00:00,Great Britain,Great Britain,GB,221.06,303.25,40.84,24.26,bmreports.com,FALSE,
21/06/2023 01:00,Great Britain,Great Britain,GB,219.9,301.76,41.13,24.61,bmreports.com,FALSE,
21/06/2023 02:00,Great Britain,Great Britain,GB,225.25,308.59,39.8,23.23,bmreports.com,FALSE,
21/06/2023 03:00,Great Britain,Great Britain,GB,224.4,307.75,39.91,23.26,bmreports.com,FALSE,
21/06/2023 04:00,Great Britain,Great Britain,GB,214.98,295.86,42.61,25.91,bmreports.com,FALSE,
21/06/2023 05:00,Great Britain,Great Britain,GB,211.88,292.29,43.35,28.14,bmreports.com,FALSE,
21/06/2023 06:00,Great Britain,Great Britain,GB,205.72,284.83,45.24,30.17,bmreports.com,FALSE,
21/06/2023 07:00,Great Britain,Great Britain,GB,189.63,264.77,49.63,34.8,bmreports.com,FALSE,
21/06/2023 08:00,Great Britain,Great Britain,GB,174.49,246.08,53.8,39.37,bmreports.com,FALSE,
21/06/2023 09:00,Great Britain,Great Britain,GB,169.85,240.74,54.98,42.16,bmreports.com,FALSE,
21/06/2023 10:00,Great Britain,Great Britain,GB,157.44,225.35,58.34,45.75,bmreports.com,FALSE,
21/06/2023 11:00,Great Britain,Great Britain,GB,146.37,210.99,61.34,48.46,bmreports.com,FALSE,
21/06/2023 12:00,Great Britain,Great Britain,GB,142.63,206.14,62.21,50.14,bmreports.com,FALSE,
21/06/2023 13:00,Great Britain,Great Britain,GB,147.91,212.84,60.52,48.64,bmreports.com,FALSE,
21/06/2023 14:00,Great Britain,Great Britain,GB,163.12,231.34,56.92,44.95,bmreports.com,FALSE,
21/06/2023 15:00,Great Britain,Great Britain,GB,177.59,247.4,54.36,42.41,bmreports.com,FALSE,
21/06/2023 16:00,Great Britain,Great Britain,GB,200.04,273.12,49.69,37.02,bmreports.com,FALSE,
21/06/2023 17:00,Great Britain,Great Britain,GB,211.43,286.69,47.06,33.83,bmreports.com,FALSE,
21/06/2023 18:00,Great Britain,Great Britain,GB,223.95,301.14,44.45,28.18,bmreports.com,FALSE,
21/06/2023 19:00,Great Britain,Great Britain,GB,233.2,312.76,41.71,23.91,bmreports.com,FALSE,
21/06/2023 20:00,Great Britain,Great Britain,GB,247.25,330.17,37.97,19.84,bmreports.com,FALSE,
21/06/2023 21:00,Great Britain,Great Britain,GB,242.86,325.85,38.26,18.84,bmreports.com,FALSE,
21/06/2023 22:00,Great Britain,Great Britain,GB,245.44,331.77,36,16.67,bmreports.com,FALSE,
21/06/2023 23:00,Great Britain,Great Britain,GB,250.63,339.29,34.23,14.53,bmreports.com,FALSE,
22/06/2023 00:00,Great Britain,Great Britain,GB,255.7,346.08,32.89,12.52,bmreports.com,FALSE,
22/06/2023 01:00,Great Britain,Great Britain,GB,258.22,349.61,32.01,11.87,bmreports.com,FALSE,
22/06/2023 02:00,Great Britain,Great Britain,GB,258.97,350.46,31.94,11.63,bmreports.com,FALSE,
22/06/2023 03:00,Great Britain,Great Britain,GB,254.74,345.45,32.82,12.32,bmreports.com,FALSE,
22/06/2023 04:00,Great Britain,Great Britain,GB,258.34,349.34,32.44,13.34,bmreports.com,FALSE,
22/06/2023 05:00,Great Britain,Great Britain,GB,239.43,324.47,37.99,17.75,bmreports.com,FALSE,
22/06/2023 06:00,Great Britain,Great Britain,GB,222,302.8,42.78,22.85,bmreports.com,FALSE,
22/06/2023 07:00,Great Britain,Great Britain,GB,203.38,279.98,47.58,27.68,bmreports.com,FALSE,
22/06/2023 08:00,Great Britain,Great Britain,GB,188.18,262.26,51.17,31.78,bmreports.com,FALSE,
22/06/2023 09:00,Great Britain,Great Britain,GB,179.38,251.9,53.39,34.82,bmreports.com,FALSE,
22/06/2023 10:00,Great Britain,Great Britain,GB,187.84,262.4,51.52,35.03,bmreports.com,FALSE,
22/06/2023 11:00,Great Britain,Great Britain,GB,180.48,253.95,53.04,36.5,bmreports.com,FALSE,
22/06/2023 12:00,Great Britain,Great Britain,GB,175.68,247.99,54.18,37.4,bmreports.com,FALSE,
22/06/2023 13:00,Great Britain,Great Britain,GB,181.22,254.84,52.64,35.88,bmreports.com,FALSE,
22/06/2023 14:00,Great Britain,Great Britain,GB,178.25,250.01,53.48,34.94,bmreports.com,FALSE,
22/06/2023 15:00,Great Britain,Great Britain,GB,181.5,253.23,52.74,33.16,bmreports.com,FALSE,
22/06/2023 16:00,Great Britain,Great Britain,GB,190.79,263.99,50.51,30.69,bmreports.com,FALSE,
22/06/2023 17:00,Great Britain,Great Britain,GB,199.63,274.51,48.32,27.87,bmreports.com,FALSE,
22/06/2023 18:00,Great Britain,Great Britain,GB,216,293.64,44.86,23.98,bmreports.com,FALSE,
22/06/2023 19:00,Great Britain,Great Britain,GB,226.61,306.64,41.68,18.94,bmreports.com,FALSE,
22/06/2023 20:00,Great Britain,Great Britain,GB,229.44,310.76,40.73,17.39,bmreports.com,FALSE,
22/06/2023 21:00,Great Britain,Great Britain,GB,234.05,316.84,39.48,15.92,bmreports.com,FALSE,
22/06/2023 22:00,Great Britain,Great Britain,GB,218.41,298.32,42.82,17.25,bmreports.com,FALSE,
22/06/2023 23:00,Great Britain,Great Britain,GB,208.28,287.02,44.73,17.78,bmreports.com,FALSE,
23/06/2023 00:00,Great Britain,Great Britain,GB,203.2,280.56,46.13,17.82,bmreports.com,FALSE,
23/06/2023 01:00,Great Britain,Great Britain,GB,208.42,287.28,44.62,17.52,bmreports.com,FALSE,
23/06/2023 02:00,Great Britain,Great Britain,GB,208.89,288.63,44.38,18.56,bmreports.com,FALSE,
23/06/2023 03:00,Great Britain,Great Britain,GB,208.49,288.73,44.48,20.4,bmreports.com,FALSE,
23/06/2023 04:00,Great Britain,Great Britain,GB,207.87,288.29,44.58,23.97,bmreports.com,FALSE,
23/06/2023 05:00,Great Britain,Great Britain,GB,199.04,277.42,47.52,28.06,bmreports.com,FALSE,
23/06/2023 06:00,Great Britain,Great Britain,GB,178.77,250.53,53.4,32.34,bmreports.com,FALSE,
23/06/2023 07:00,Great Britain,Great Britain,GB,168.04,238.17,55.81,34.84,bmreports.com,FALSE,
23/06/2023 08:00,Great Britain,Great Britain,GB,154.57,221.16,59.23,38.82,bmreports.com,FALSE,
23/06/2023 09:00,Great Britain,Great Britain,GB,139.73,203.26,62.89,43.77,bmreports.com,FALSE,
23/06/2023 10:00,Great Britain,Great Britain,GB,115.6,172.97,69.3,50.52,bmreports.com,FALSE,
23/06/2023 11:00,Great Britain,Great Britain,GB,96.63,149.2,74.38,56.03,bmreports.com,FALSE,
23/06/2023 12:00,Great Britain,Great Britain,GB,95.67,148.17,74.64,57.84,bmreports.com,FALSE,
23/06/2023 13:00,Great Britain,Great Britain,GB,100.8,154.42,73.25,56.94,bmreports.com,FALSE,
23/06/2023 14:00,Great Britain,Great Britain,GB,118.58,176.96,68.52,52.41,bmreports.com,FALSE,
23/06/2023 15:00,Great Britain,Great Britain,GB,139.22,202.31,62.9,45.93,bmreports.com,FALSE,
23/06/2023 16:00,Great Britain,Great Britain,GB,159.74,227.49,57.41,41.41,bmreports.com,FALSE,
23/06/2023 17:00,Great Britain,Great Britain,GB,171.01,241.36,54.42,38.51,bmreports.com,FALSE,
23/06/2023 18:00,Great Britain,Great Britain,GB,184.13,256.77,51.3,35.17,bmreports.com,FALSE,
23/06/2023 19:00,Great Britain,Great Britain,GB,187.05,260.53,49.99,34,bmreports.com,FALSE,
23/06/2023 20:00,Great Britain,Great Britain,GB,185.73,258.37,50.14,33.69,bmreports.com,FALSE,
23/06/2023 21:00,Great Britain,Great Britain,GB,178.81,249.67,51.99,34.9,bmreports.com,FALSE,
23/06/2023 22:00,Great Britain,Great Britain,GB,159.19,224.79,57.36,39,bmreports.com,FALSE,
23/06/2023 23:00,Great Britain,Great Britain,GB,138.44,198.85,63.23,42.29,bmreports.com,FALSE,
24/06/2023 00:00,Great Britain,Great Britain,GB,123.79,178.54,67.15,42.74,bmreports.com,FALSE,
24/06/2023 01:00,Great Britain,Great Britain,GB,109.33,160.14,70.86,43.45,bmreports.com,FALSE,
24/06/2023 02:00,Great Britain,Great Britain,GB,94.77,141.07,74.83,44.66,bmreports.com,FALSE,
24/06/2023 03:00,Great Britain,Great Britain,GB,103.19,152.16,72.6,43.61,bmreports.com,FALSE,
24/06/2023 04:00,Great Britain,Great Britain,GB,105.92,155.57,71.94,43.27,bmreports.com,FALSE,
24/06/2023 05:00,Great Britain,Great Britain,GB,103.94,153.46,72.43,44.2,bmreports.com,FALSE,
24/06/2023 06:00,Great Britain,Great Britain,GB,100.67,149.92,73.34,46.28,bmreports.com,FALSE,
24/06/2023 07:00,Great Britain,Great Britain,GB,71.73,113.69,81.34,52.66,bmreports.com,FALSE,
24/06/2023 08:00,Great Britain,Great Britain,GB,64.9,107.07,83.3,56.53,bmreports.com,FALSE,
24/06/2023 09:00,Great Britain,Great Britain,GB,51.5,91.53,87.02,61.03,bmreports.com,FALSE,
24/06/2023 10:00,Great Britain,Great Britain,GB,50.61,91.24,87.14,62.15,bmreports.com,FALSE,
24/06/2023 11:00,Great Britain,Great Britain,GB,49.74,91.45,87.36,63,bmreports.com,FALSE,
24/06/2023 12:00,Great Britain,Great Britain,GB,62.59,107.88,83.94,60.96,bmreports.com,FALSE,
24/06/2023 13:00,Great Britain,Great Britain,GB,71.99,120.27,81.41,59.22,bmreports.com,FALSE,
24/06/2023 14:00,Great Britain,Great Britain,GB,82.58,133.63,78.51,55.94,bmreports.com,FALSE,
24/06/2023 15:00,Great Britain,Great Britain,GB,99.78,154.32,73.62,49.37,bmreports.com,FALSE,
24/06/2023 16:00,Great Britain,Great Britain,GB,132.57,194.84,64.6,41.75,bmreports.com,FALSE,
24/06/2023 17:00,Great Britain,Great Britain,GB,143.08,206.98,61.9,38.1,bmreports.com,FALSE,
24/06/2023 18:00,Great Britain,Great Britain,GB,153.24,218.86,59.68,36.01,bmreports.com,FALSE,
24/06/2023 19:00,Great Britain,Great Britain,GB,158.66,224.82,58.33,34.7,bmreports.com,FALSE,
24/06/2023 20:00,Great Britain,Great Britain,GB,159.14,225.47,58.19,36.81,bmreports.com,FALSE,
24/06/2023 21:00,Great Britain,Great Britain,GB,149.51,214.32,60.28,40.1,bmreports.com,FALSE,
24/06/2023 22:00,Great Britain,Great Britain,GB,127.45,186.07,66.16,43.52,bmreports.com,FALSE,
24/06/2023 23:00,Great Britain,Great Britain,GB,102.53,154.03,73.07,48.75,bmreports.com,FALSE,
